SMILES,"LogS_1,2-dichloroethane","LogS_1,4-dioxane",LogS_2-butanone,LogS_2-ethoxyethanol,LogS_2-methoxyethanol,LogS_2-propoxyethanol,LogS_DMAc,LogS_DMF,LogS_DMSO,LogS_MTBE,LogS_NMP,LogS_THF,LogS_acetic acid,LogS_acetone,LogS_acetonitrile,LogS_benzene,LogS_chlorobenzene,LogS_chloroform,LogS_cyclohexane,LogS_cyclohexanone,LogS_dichloromethane,LogS_diethyl ether,LogS_ethanol,LogS_ethyl acetate,LogS_ethyl formate,LogS_ethylene glycol,LogS_isobutanol,LogS_isobutyl acetate,LogS_isopentanol,LogS_isopropanol,LogS_isopropyl acetate,LogS_methanol,LogS_methyl acetate,LogS_n-butanol,LogS_n-butyl acetate,LogS_n-heptane,LogS_n-heptanol,LogS_n-hexane,LogS_n-hexanol,LogS_n-octanol,LogS_n-pentanol,LogS_n-pentyl acetate,LogS_n-propanol,LogS_n-propyl acetate,LogS_propylene glycol,LogS_sec-butanol,LogS_tetrachloromethane,LogS_toluene,LogS_transcutol,LogS_water
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,,0.246379276964258,,,,,,0.5363075458730077,,,,0.5338957054209343,,0.4001076690235421,-1.1385300685844686,,,,,,,,,-1.1550584881016228,,,,,,,,0.4358017214173729,,,,,,-0.3414042981031084,,,,,-0.0916805646737317,,,,,0.3488408285984912,,0.4509205958051639
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,,,,,,,,,,,,,-0.3118107371701381,0.23095619541761,-0.0912161348058264,,,,,,,,-0.7270772135459016,0.2083396195479648,0.1656819165338213,,,,,-0.9114907875609696,,-0.7251416466863734,,,,,,,,,,,-0.748173569729903,,,,,,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,-1.6066127343526753,,,,,,,,,,,,,,,,,-0.6790321758889926,,,,,-1.8853456118241927,-1.861087755520633,,,,,,,,-1.6985911284788524,,,,,,,,,,,,,,,,,,
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,,,,,,,,,,,,,-1.072593097708152,,,,,,,,,-1.5428473677170902,-1.4692627970647083,,,,,,-1.780670447916605,,,,,,,,,,,,,,,,,,,,
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,,,,,,,,,,,,,,-0.4572310155384304,-0.8816107087159893,,,,-1.3459038359058653,,,,-1.10507939288906,-0.3598969187848491,,,,,,-1.1603781565172222,,-1.1494711257391814,,-0.9984140830541012,,,,,,,,,,,,,,,,
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(C(C)=O)=CC[C@@H]32)C1,,,,,,,,,,,,,,-1.0309277388138829,,,,,-1.7056615301753426,,,,-1.6079996995888053,,,,,,,,,-1.80577992569514,,,,,,,,,,,,,,,,,,
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,,,,,,,,,,,,,,-0.7545509903439924,-1.3990574320306155,,,,,,,,-0.7186499812271832,,,,,,,-0.755075594427082,,-0.8711730015970192,,,,,,,,,,,-0.4798720934511357,,,,,,,
CC(=O)O[C@H]1NC(=O)[C@@H]1[C@@H](C)O[Si](C)(C)C(C)(C)C,,,,,,,,,,,,0.5850374310671885,,0.369677307938487,-0.0050710510048606,,,0.6376914898494809,-1.585381265656529,,,,-0.0516892466873787,0.2847699853752748,,,,,,,,0.1922994125088202,,,0.0558970831772375,,,-1.6575860371374918,,,,,,,,,,-0.0896710402945399,,
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,-2.241353706993223,,-2.244255068954995,,-2.240118206865627,,-2.2376074636100025,-2.342083830425512,,,-2.2390611264015274,,,,,-2.2447861123088217,-2.2424254154601626,,,,,,-2.246206381510149,,-2.246012199472318,,-2.3332155455320382,,,,,,,,,,,,,,,,-3.935310341302064
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,,,,,,,,,,,,,,,,,,,,,,,-1.0378723223433572,0.0082855475920797,,,-1.3795711726260165,,-1.4107725578984658,-1.3580395398944685,,-0.7530915331207269,0.1880666632930147,-1.2975393760400211,-0.2679311682911335,,,,,,-1.3346617994601222,-0.3728757610384819,-1.1967103786440745,-0.13835828172487,,,,,,
CC(=O)Oc1ccc(C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,-0.3613300135574859,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,-1.492038312900174,,,,,-0.2953729743918871,-0.23521234550776,,,-0.1033555094452131,-0.5246589340655812,,-0.6720836564958911,-0.5837304488981179,,,,,,,,-1.9749128534268128,-1.818745002138067,,,,,,-2.390200450145196,,-1.532204952970729,,-2.2314588317164747,,,,,,,,,-2.089683326560536,,,,,-2.074277025208086,-1.16525065678744,-5.048239753368375
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,,,,,-0.6510599223567702,-1.1670303916414912,,,,,,-0.1233307685234677,,0.2226296192889456,,,,,,,,,-1.6469998214861898,-0.320718766635213,,,,,,-2.061682127363889,,-1.2723589246497933,,-2.2724301883229714,,,,,-3.620974769383258,,-2.290920879830848,,-1.7709454155089903,,,-2.260479316641588,,,,
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,,-0.8080184702008856,-0.917646105683411,,,,,0.0669060026716884,,,0.0647537291955871,,,,-1.614585515083469,,,,,,,,-2.374987190748424,-1.5484212978993055,,,,,,-2.3791806711228203,,-2.302098536379163,,-2.4125093667029427,,,,,,,,,-2.411327075618015,,,,,-2.79596617041306,,-4.7893964044438935
CC(=O)Oc1ccccc1C(=O)O,,0.2269948461700793,,,,,,,,-0.4568517954156675,,0.4588910492669295,,0.0852752734033739,,,,,,,,-0.4566648526309637,-0.0564947192856427,-0.4829578323784161,,,-0.5627526080929917,-0.8194200141400424,-0.4414951566567139,-0.3637288299528441,,,-0.1555830361954718,-0.4846101599976234,-0.5835666537871363,,-0.5445769146939158,,-0.4813673240829301,-0.8160686952285565,-0.4202594910960921,-0.7347809757843452,-0.3090933937759559,,-0.6286567624626045,-0.2126104104279821,,,,
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,,,,,,,,,,,,,,,,,,,,,,,-1.2731956797595994,-0.5885822718013,,,,,,-1.5653631057628514,,-1.9947258489587287,,-1.362910702312774,,,,,,,,,-1.2751422416885536,,,,,,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,,,,,,,0.067135554162934,,,,,,-0.9286556763767044,,,,-0.731957533545353,,,,,,,,,,,,,,-0.3652457514699154,,,,,,,,,,,-0.756600464906482,,,,,,,-2.871511017531572
CC(=O)[C@@]12O[C@@H]1CC1C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]12C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3963053699495156,,,,,,,,,,,,,-1.3323140999948826,,,,,,,
CC(=O)[C@@]12O[C@@H]1CC1C3CCC4=CC(=O)CC[C@]4(C)C3[C@H](O)C[C@@]12C,,-1.4651649231924304,,,,,,,-1.2250933943768598,,,,,,,,,,,,,,,,,,,,,-2.151902082090536,,,,-2.187426204943315,,,,,,,,,,,,,,,,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,-0.0339278888381779,,,,,,,,,,0.1076982492374222,,-0.3595893526459205,-0.4625177771391837,,,,,,,,-0.8283402779184763,-0.5545614172555502,,,,,,-0.95524254257691,,-0.7746451474776371,,-0.74088123301012,,-2.5373549966757736,,,,,,,-0.750282186539938,,,,,0.0883271754578083,,
CC(=O)[O-].C[N+](C)(C)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5220277543774112,,,,,,,,,,,,,,,,
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,,,,,,,0.3298709279862098,0.2197408799357947,,,,0.4927157781770341,,,-0.2950987997240271,,,,-1.2933077638583916,,,,-1.1996475343803066,0.0351215354603196,,,,,,-1.3725075188168496,,-1.2572883802195487,,-1.2130719025475345,,-1.6273671065950577,,-1.6352287226433997,,,,,,,,,,,,-2.524800175883866
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,,,,,,-3.096400360633399,-3.033655385324532,,,-3.056094769255437,,-3.1081650381414296,,,-3.40957318683708,,,,,,-3.4417375284294507,-3.832161943944516,,,,,,,,-3.566140179748999,,,,,,,,,,,,,,,,-3.352526430312106,,-3.2832804141870446
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,,,,,,,,,,,,,,1.1425153688055758,1.1537257989613512,,,,1.070625828745802,,,,0.8026725520086688,1.1913589794542438,,,,,,0.7236816740700498,,0.8635197690674813,,,,,,,,0.5408317998450459,,,,,,,,,,
CC(=O)c1c(O)ccc2ccccc12,,,,,,,,,,,,,,,,,,,-0.7680173928976197,,,,0.2070049960861832,,,,,,,,,,,0.0318705602619355,,-0.9466036080993008,,-0.9623375953951828,,,,,,,,,,,,
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9578356056613977,,-1.3197980944133685,,,,,,,,,,
CC(=O)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9231292672640143,,,,,,,,,,,,
CC(=O)c1ccc(O)cc1O,,,,,,,,,,,,,,,,-2.295371540063836,,,,,,,0.3585033785804412,0.1355488054544499,,,-0.0374333730755136,,,0.2924569175221462,,0.4519427746529272,0.2090576405700635,0.1024060591912374,,,,,,,,,0.2020387775168537,0.0313737858885418,,,,,,
CC(=O)c1ccc(S(C)(=O)=O)cc1,,,,,,,,,,,,,,,,,,,-1.132685385509936,,,,-0.5229658483378834,-0.4629191729098299,,-0.3592290917093963,-0.927622727111758,,,,,-0.265660012251215,,-0.8592934874842131,,,,-1.3211679435764991,,,,,-0.7091892399074379,,,,,,,
CC(=O)c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,0.5727666256233374,0.6048096685084982,,,,-1.6188269222554466,,,,-0.6703917512241516,0.2922116330825073,,,,,,-1.0007961009433093,,-0.4112762827067894,,,,,,,,,,,-0.8837059284484381,,,,,0.0812596558611213,,
CC(=O)c1ccc2cc(C)ccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8194420835202042,,,,,,,,,,,,,,
CC(=O)c1ccc2ccc(C)cc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.691678695629094,,,,,,,,,,,,,,
CC(=O)c1ccc2ccccc2c1O,,,,,,,,,,,,,,,,,,,-1.149236328458314,,,,-1.023020332544903,,,,,,,,,,,-1.0330592028916348,,-1.257993772933076,,-1.2265979198867312,,,,,,,,,,,,
CC(=O)c1cccc(O)c1,,,,,,,,,,,,,,,,-1.2200327643684648,,,,,,,0.5598176568744955,0.3156665392505959,,,0.193384067534654,,,0.4704471159687562,,0.7018820178986765,0.4166842980003841,0.32846980080199,,,,,,,,,0.4105644785179356,,,,,,,-1.3638918596698713
CC(=O)c1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,,0.4724607842874651,0.5150142039769018,,,,-1.7232399940871848,,,,-0.7646132972154424,0.1900053845702217,,,,,,-0.9890577174612432,,-0.5349923833900383,,,,,,,,,,,-0.9880001260172796,,,,,0.0359011277652106,,
CC(=O)c1cnccn1,,,,,,,,0.495631381323834,,,0.5026459380127493,,,0.266576804093204,,,,,,,,,-0.2103272902019559,0.2371894327631567,,,,,,-0.3947513891077744,,0.0179300412348538,,,,,,,,,,,,,,,,,,
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,,0.4390489738636548,,,,,,,,,,,,,-0.1433820383495501,,,,,,,,0.1216058716505456,-0.0802357896321435,,,,-0.5555085283145097,,0.0975221973266045,-0.4019830092524555,0.3860702581401002,0.0378575895914957,,-0.4799073378285083,,,,,,,,0.0606492786961696,-0.3136980909026414,,,,,,
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,,0.1291361527057486,,-0.1844076955240281,-0.1615209761418977,,,,,,,,,,,,,,,,,,-0.91167630941398,-0.8682048960062392,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C#N)N=NC(C)(C)C#N,,,,,,,,,,,,,,0.1189993857087737,,-0.315312146336398,,,,,,,-0.9392591389421796,-0.1349698958709519,,,,,,,,-0.5099399936198744,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,,,,,,,,,,,,,,0.426293024713064,0.2367416289011386,,,,,,,,0.4201799050858331,0.0788355738286935,,,0.1350426819821324,,,,,0.7368570309359658,0.1879959181103532,0.2207667330531102,-0.0772065353700263,,-0.0554535708981856,,0.0344089995654861,,0.1265728073539396,,0.3348859397698919,,,,,,,
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,,,,,,,,,,,,,,,-0.5947239562422812,,,,-1.8793228518218088,,,,,,,,,,,,,,,,,-1.8547720032791308,,-2.3844377276442428,,,,,,,,,,0.1035806630281615,,
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,,,,,,,,,,,,,,-0.018965827646376,,,,,,,0.517341200995912,,-0.2210747944422744,-0.562480220322144,,,,,,-0.4736281085634418,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,,,-0.1362991730671931,,,,,,,,,,,-0.1369431521482847,-0.740258499439369,,,,,,,,-0.4480030434141034,-0.3457478047112837,,,,,,-0.6205189234511127,,-0.1405618699212977,,,,,,,,,,,-0.6824072079934093,,,,,-0.4008023002533743,,
CC(C)(C)CC(C)(C)c1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.136784146883684
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,,,,,,,,,,,,,-2.59909246558067,,,,,,,,,-1.332202822688583,-2.62681837641889,,,-1.6811734743932367,,,-1.4950251305154534,,-0.7318402003062475,-2.254922720215605,-1.8330067340274383,,,,,,,,,-1.4453639564852152,,,-1.84692216267333,,,,
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,,,,,,,,,,,,,,-2.052708034703973,,,,,,,,,-1.602916226375361,,,,,,,-2.6272193952484497,,,,,,,,,,,,,,,,,,,,-0.8127312498592587
CC(C)(C)NSc1nc2ccccc2s1,,,,,,,,,,,,,,,,,,,,,,,-0.4607160653885574,,,,,,,-0.6304541296797667,,-0.5122778585938836,,-0.435443624416215,,,,,,,,,,,,,,-0.2176536616345115,,
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,,,-0.2023034008223626,,,,,,,,,,,-0.0613827550108535,-0.4929086045403183,,,,,,0.2739607870080044,,0.3312408339362904,-0.4959176501856174,,,0.0511849495300723,,,0.2261477960087231,,0.6389541346415608,-0.3546538151472503,0.0993036236760065,,,,,,,,,0.2121124866829534,,,0.2011166180485464,,,,-1.9466935776358247
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F,,,,,,,,,,,,0.2115654075837718,,,,,,,,,,,-0.0591558372168766,-0.2188174447225978,,,,,,,,0.2495003488524841,,-0.3970484497915489,,,,,,,,,-0.2002220410878553,,,,,,,
CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O,,,-2.144975455835436,,,,,,,,,,,-1.7859177422748134,-2.429847820760328,,,,,,,,-1.2734596028412424,,,,-2.0025208282665568,,,-1.5737777296307995,,-0.6785533092114175,,-1.907328069520148,,,,,,,-2.0235099067987217,,-1.6280680048503762,,,-1.7330134327982738,,,,-1.701161961883885
CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O,,,-0.5483910045457162,,,,,,,,,,,0.0709474583478486,-1.0249738415793543,,,,,,,,0.4749835025327121,-1.511089370916766,,,-0.2643951966819094,,,0.0490979742691527,,,-1.0522170666248754,-0.1933879749559163,,,,,,,-0.4357374446483321,,0.0671242232513231,,,,,,,-0.2815678726591901
CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,,-0.5243146534701874,,,,,,,,,,,,-0.568466139281854,-1.1089870741205423,,,,,,,,-0.6911700108458257,-0.7973570290222687,,,,,,-0.845939173834467,,,,-0.687270827733278,,,,,,,,,-0.6538572629155771,,,,,-0.3290270987863522,,-2.2092699912640423
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,,,,,,,,,,,,,,-1.392296322732027,,,,,,,,,-0.7696318097035114,-1.9526305528191688,-1.5886595337313745,,,,,-1.27985366583583,,-1.1864381945711988,-1.971814944119217,,,,,,,,,,-0.8810413170633552,,,,,,,
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,,,,,,,,,,,,,,,,,,,,,,,-2.285603423807018,,,,,,,-2.714798235265057,,-2.263442670305975,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,,,,,,,,,,,,,,-0.1856495737461724,,,,,,,,,,0.251562069549508,,,,,,,,0.2412680601774035,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,,,,,,,,,-1.2897633066929088,,-0.1313638836611787,-0.1133444693949859,,,-1.349733830437566,,-0.1247017960579888,,,,0.2583070068732448,,-1.7819844332217856,-0.7991431970272082,,,,,,-1.803951606371779,,-1.7602769007657555,,,,,,-2.3407554642489523,,,,,,,,,,-0.4067001698411302,,
CC(C)(C)c1ccc(C(=O)O)cc1,,,,,,,,,,,,,-0.2382600668492527,,,,,,,,,,0.1244049425591985,,,,,,,0.1577427488265381,,0.1664992329935986,,,,,,-0.7181426059682026,,-0.131078142107893,,,,,,,,-0.5142779993950535,,
CC(C)(N)C(=O)O,,,-2.4481827122782454,,,,,-2.324260910584012,,,,,,-2.662155070563025,-2.5077087276303938,,,,,,,,-2.3234290621368854,-2.442602651520528,,,,,,-2.586903129656981,,-1.7529209687531169,-2.785553061533805,-2.5301853566917867,,,,,,,-2.554116689139577,,-2.3937129174829668,,,,,,,0.1720212284076519
CC(C)(O)P1(=O)OCC2(CO1)COP(=O)(C(C)(C)O)OC2,,,,,,,,,,,,,-0.9148132881297316,-2.101233651604625,,,,,,,,,-1.5825908122685548,,,,,,,,,-0.8376682806541498,,,,,,,,,,,,,,,,,,-0.5027633234170806
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,,,,,,,,0.8736268346982955,,,,,,,,,,,,,,,-0.1243409402629847,,,,,,,-0.2648015537254505,,-0.2968588848345665,,-0.0838825015036582,,,,,,,,,-0.0925128906702211,,,-0.2538353365951897,,,,
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,,,,,,,,0.6964122727488329,,,,,,,,,,,,,,,0.6408134140350823,,,-0.038275983221741,,,,,,,,,,,,,,,,,0.1908742924543177,,,,,,,-4.215414180460672
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,-1.5227761250078844,,,,,,,,,,,,-2.41391512609108,,,,,-1.1481171485155068,,,-1.243315579623172,-2.093104060913956,,,-1.656792392065776,,-1.6422465320048043,-1.5075082638475883,,-1.1543665414980295,,-1.4387018044455353,-2.426340881944862,,,,,,-1.4962160327395198,,-1.3145317840107524,-2.2376102111005136,,-1.3993229558656657,,,,-3.952783499988794
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,0.5310407880574771,,,,,,0.8654822788318225,,,,,,,0.5880092394557305,,,,,0.2578650101141072,,,0.7153154256393596,0.5237352066419808,,,,,,0.1473800808415483,,0.7950021267689137,0.6140108854402094,0.1730321777036846,,,,,,,,,0.5251738945667914,,,-0.118409879585434,,,,
CC(C)=CCC/C(C)=C/CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.245302280697724
CC(C)=CCCC(C)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9189643433861443
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,,,,,,,,-2.023736840051744,-2.6754056426647908,,,,,-1.76183252986283,-2.765784468070537,,,,,,,,-1.8907996420700912,-1.7723762990609662,,,,,,-1.9082719953510656,,-2.655833173231561,,,,,,,,,,,-1.5552151392432914,,,,,,,
CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,,,,,,,,,,,,,,,,,,,,,,,-1.1875994319674923,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.386030295644092
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,,,,,,,,,,,,,,,,,,,,,,,-1.1073036693392622,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.24401870151806
CC(C)Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4879415664386657
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,0.3507876699178029,,0.3059793953261696,0.3608997703227511,,,0.9552195236147272,1.03165554849133,,,0.7641136737499394,,0.6748939406466282,0.3933605601349987,,,,,,-0.6435963038288814,,0.0518392779807071,0.4230379380020472,,-1.4553849330658075,-0.136472167129923,,,0.0906157076854752,,0.2280185417657365,0.5195743431959948,-0.0789507805272984,,,,,,,,,0.0011604246518397,,,,,,,-4.537578404560407
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,,,,,,,,,,,,,,-0.8465540547527368,,,,,,,,-1.0080203442332083,-0.0738910711870765,,,,,,-0.6317442867489427,,,,-0.0125563045729829,,,,,,,,,-0.3974613943629076,,,,,-0.3823554992278286,,
CC(C)C(N)=O,,,-0.1499048402506655,,,,,,,,,-0.0067700507041023,,-0.3515182892805799,-0.180662811351777,,,-0.3424616116733056,,-0.2499811994022499,,,0.2870448412613456,,-0.4736310817419417,,0.0680229988943353,,,-0.0061111603950298,,0.6119737875828278,-0.2133374519723334,0.0804681610900752,,,,,,,,,0.1261075765775716,,,,,,,
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,,,,,,,,,,,,,,,,,,,,,,,-0.4508375217840139,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CC(N)C(=O)O,,,,,,,,-2.710555913348596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1486461275114308
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,,,,,,,,,,-1.6778715702232052,,,,,,,,,,,-1.00775642501289,,,,,,,,-1.984126183868875,,,,-1.5937983506150386,,,,,,,,,,,,,,
CC(C)COc1ccc(B(O)O)cc1,,,,,,,,,,,,,,0.2958420614581875,,,,-0.5703535149205134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COc1cccc(B(O)O)c1,,,,,,,,,,,,,,,,,,-0.6433379733851126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COc1ccccc1B(O)O,,,,,,,,,,,,,,0.7244609726178938,,,,0.6773099681717872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](CN)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6837024340886898
CC(C)C[C@H](N)C(=O)O,,-3.206045376301661,,,,,,,,,,,,-3.066287781805043,-3.019241608529665,,,,,,,,-2.573115320460548,-2.696640895878684,,,-2.755373363368246,,,-2.6455330761661795,,-1.7907464752068138,-2.6733956619049057,-3.342554998540785,,,,,,,,,-2.7831868209775767,,,,,,,-0.7347497079949158
CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,,,,,,,,,,,,0.5305894353025244,,,,,,,,,0.5356301495378641,0.3893086758701187,,,0.3331544993898843,,0.3098527565905728,0.4796734835482839,,,,0.4117376398473891,,,,,,,0.3364923648440003,,0.4599314305860059,,,,,,,
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],,,,,,,,,,,,,,-2.3226425576502483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1650485250242757
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,0.5425657011915046,0.5211578844281511,,,,,,0.5377898970010079,,,,,,,,0.3093779551548821,,,,,0.4448657423126597,,,,,,,
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,,,,,,,,0.0063763478228976,,,,,,-0.0668188562671325,-0.4797388186306653,,,,,,,,-0.594082999131003,-0.042452241827183,,,,,,-0.6589447387815429,,-0.604051069020255,,-0.614452922213624,,,,,,-0.786705820007641,,,-0.5860679748953687,,,,,0.0646258220380451,,-2.474702494398917
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,,,,,,,,,,,,,0.2702468167739308,,,,,,,,,-0.9300685054588064,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,,,,,,,,,,,,-0.1115452139417747,-0.711237078274625,,,,-4.874189206811708,,,,-0.128155947023251,-1.18108448911211,,,,,,,,,,-0.69288948474498,,,,,,,,,,,,,,-3.782204185392642,,-2.6938657205877017
CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,,,,,,,,,,,,,,-0.6588200900858466,-0.9867608869710768,,,,,,,,-1.201193884337392,-0.8645194362128938,,,,,,-1.4590917475654337,,-0.97894408188449,,-1.663042953805128,,,,,,,,,-1.3798779903149885,,,,,-1.1811607228697265,,-2.47398508297766
