SMILES,LogS_acetone,LogS_acetonitrile,LogS_ethanol,LogS_ethyl acetate,LogS_isopropanol,LogS_methanol,LogS_n-butanol,LogS_n-propanol,LogS_water
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.6748939406466282,0.3933605601349987,0.0518392779807071,0.4230379380020472,0.0906157076854752,0.2280185417657365,-0.0789507805272984,0.0011604246518397,-4.537578404560407
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,-0.8465540547527368,-1.0080203442332083,-0.0738910711870765,-0.6317442867489427,,-0.0125563045729829,-0.3974613943629076,
CC(C)C(N)=O,-0.3515182892805799,-0.180662811351777,0.2870448412613456,,-0.0061111603950298,0.6119737875828278,0.0804681610900752,0.1261075765775716,
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,,,-0.4508375217840139,,,,,,
CC(C)CC(N)C(=O)O,,,,,,,,,-1.1486461275114308
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,-1.00775642501289,,-1.984126183868875,,,
CC(C)COc1ccc(B(O)O)cc1,0.2958420614581875,,,,,,,,
CC(C)COc1cccc(B(O)O)c1,,,,,,,,,
CC(C)COc1ccccc1B(O)O,0.7244609726178938,,,,,,,,
CC(C)C[C@H](CN)CC(=O)O,,,,,,,,,-0.6837024340886898
CC(C)C[C@H](N)C(=O)O,-3.066287781805043,-3.019241608529665,-2.573115320460548,-2.696640895878684,-2.6455330761661795,-1.7907464752068138,-3.342554998540785,-2.7831868209775767,-0.7347497079949158
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.5305894353025244,,0.5356301495378641,0.3893086758701187,0.4796734835482839,,0.4117376398473891,0.4599314305860059,
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],-2.3226425576502483,,,,,,,,-0.1650485250242757
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,,,0.5425657011915046,0.5211578844281511,0.5377898970010079,,,0.4448657423126597,
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,-0.0668188562671325,-0.4797388186306653,-0.594082999131003,-0.042452241827183,-0.6589447387815429,-0.604051069020255,-0.614452922213624,-0.5860679748953687,-2.474702494398917
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.2702468167739308,,-0.9300685054588064,,,,,,
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,-0.1115452139417747,-0.711237078274625,-0.128155947023251,-1.18108448911211,,,-0.69288948474498,,-2.6938657205877017
CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,-0.6588200900858466,-0.9867608869710768,-1.201193884337392,-0.8645194362128938,-1.4590917475654337,-0.97894408188449,-1.663042953805128,-1.3798779903149885,-2.47398508297766
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,-0.6630668045014497,-0.9692622340293148,-1.3856822468483194,,,-1.3161200978267549,-1.3858872305177825,-1.3858032332446688,
CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,-1.5485921668275322,-2.3073943007386126,-1.2934353029705925,,-1.563537457660369,,,,
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0.3616896114222125,-1.7653335773370062,0.5279690705166976,,-2.211352294415021,0.1237523689915062,-2.11009958887678,,
CC(C)[C@H](N)C(=O)O,-3.1181321977174314,-3.086479997161089,-2.3313420992357776,-3.3277528802380933,-3.485703452570289,-1.8120819681465543,-3.289548125937712,-3.512113212276788,-0.2805842352012174
CC(C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,-0.0862758504197064,-1.1171486627745872,-0.3379030059327743,,-0.6692314137309697,-0.0864439453407393,-0.6183460113855167,-0.5667139084741031,
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].O.O.O.[Ca+2],-0.8345922719327272,,,-1.7741789938357488,,,-2.851020658292499,-2.5641322646441016,-3.977657924060932
CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1,,,,,,,,,
CC(C)c1ccc(N=C2[Se]CC3CCCN2C3)cc1,,,,,,,,,
CC(C)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,
CC(C)c1ccc2sc3ccccc3c(=O)c2c1,0.2898314198912156,,,,,-0.8634523434941718,,,
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],,,-2.2405250171266458,,-2.403148867623481,,-2.331069954328977,,-3.5245212236092627
CC(C)c1ncc[nH]1,0.2318735872082576,-0.1673128504199861,0.7005249735301808,-0.1145569077592363,0.103551066271014,0.9714515465352968,,0.2669724092279357,
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,,,-1.6040309612097663,-2.7782722897508125,-2.6687392405563326,-0.5988075926425113,-2.292146652732437,-2.110171079743307,-1.3027458418487012
CC(CN1c2ccccc2S(=O)(=O)c2ccccc21)N(C)C.Cl,-2.6180874418571007,,-2.203605532746935,,,-1.4715447343570698,,,-0.8646142850718561
CC(CO)(CO)C(=O)O,-1.399691699463672,,-0.628489962811825,-2.309080941151692,-0.9249987998378992,-0.191179590647571,-1.0781157520803837,-0.981170442255228,-0.0679168021525477
CC(CO)(CO)CO,,,,-1.4645491674070077,,,-0.2091760056152368,,
CC(N)=O,,,,,,,,,1.5705704787155643
CC(N)=S,0.5741427260620231,0.3223515751454817,0.3763691354410996,0.1057842743018138,0.1368165134696217,0.6825145924046899,0.0992876441801127,0.2010949421456741,
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,-1.080890074194084,-1.9046574036361188,-1.5044759564565164,-2.211259857712614,-1.4500620809379916,-2.222013887258752,-2.1850411877635434,
CC(O)(P(=O)(O)O)P(=O)(O)O.O,,,,,,,,,1.0673985449802506
CC(O)C(=O)[O-].CC(O)C(=O)[O-].O.O.O.O.O.[Ca+2],,,,,,,,,-0.6032817134066397
CC(O)C(N)C(=O)O,,,,,,,,,0.1196531065711127
CC(O)Cc1nsc(Nc2ccc(Cl)cc2)n1,,,,,,,,,
CC(O)Cc1nsc(Nc2cccc(Cl)c2)n1,,,,,,,,,
CC(S)C(=O)NCC(=O)O,,-0.5727784206576525,,,,,-0.2146065607704656,,
CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,-0.1763548206588863,-0.9876543963761548,,0.0913096785857378,,,,,
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,-0.5484960578645328,-0.4598782058821509,-1.0680281997741872,-1.0587879745697475,-1.309330626989145,-0.8753694660064932,-1.089485929757624,-1.0476376263512133,-3.802071230879218
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-1.967989274617804,,-1.7777707971948422,-1.6992286497179891,-1.8659742601107845,-1.9718662396051445,-1.5643939227747587,,-5.064123669986284
CC1(C)COC(=O)[C@@H]1O,,,1.169053511493814,0.7314314263779356,,1.0290258527181142,,,0.959888348775777
CC1(C)COP(=O)(C(C)(C)O)OC1,-1.246650183556241,-1.1660890600777027,-0.2540719965951419,-1.879724803321038,,0.1374793596883898,,,-0.4085684192457287
CC1(C)COP(=O)(C(C)(O)c2ccccc2)OC1,-1.503460291545133,-1.4225401200070955,-0.8672410063739422,-2.2607554931289515,,-0.4365418251809123,,,
CC1(C)COP(=O)(C(Nc2ccccc2)c2ccccc2)OC1,-1.102059009422005,-0.7685174835535179,,-1.6243188413350238,-1.9804580670088647,-1.1122800292286943,,,
CC1(C)COP(=O)(O)OC1c1ccccc1Cl,,,-0.97518598814862,,-0.630932643209474,-0.7958458736187631,,,-2.0604445081781453
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,-2.164990191976524,-1.6820669906987509,-2.791338344067859,,,-1.911402708583956,,,
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,-1.0805116540222732,-0.7069144055181339,-1.5123980327420228,-2.087093128299468,,-1.264158460953757,,-1.8911626811890736,
CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,-0.7446921199433493,-1.1172579309063395,-1.3670020431241374,-1.2920104760463154,,-1.3166553297932018,,,
CC1(C)C[C@@H]1C(N)=O,,,0.2253749883061393,-0.6685472660142318,,,,,-0.681771173053788
CC1(C)NC(=O)NC1=O,,-0.4812927433171002,-0.0219255071574433,-0.7951255815149465,-0.1796265415201269,0.3350584216780774,-0.4171522813842009,-0.227669317987959,0.0817341368778541
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,,,-0.25396059602985,,-0.7329790485600632,0.2577434427441983,-0.94604015789904,-0.6965184202446614,
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13,-1.1966794161770598,-1.1752562134100657,-3.2813264939618807,-2.0865671374477706,-3.690547070295599,-2.64373013198874,-3.658255207357549,,-4.577915936971114
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,,,,,,,,,-1.993620756598075
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],,,-1.8280346191430907,,,,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,,,,-1.590990449097856,,,,-2.247342264356762
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-1.9505871391638696,-1.840542362883197,-1.7124596737050488,-2.4976352143075693,-2.6740689427919664,-1.9279021031678447,,,
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,-1.2849074866751715,,-0.6542565944284713,,-0.8137504417951099,-1.0890430199810253,,-0.6251708065191068,-5.080610652225033
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,-0.0110163123303758,,0.3328856616222696,,,,,,
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0.8373884984920608,,0.9874057666772008,,,,,,
CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2S1=O,,,,-1.5802809135987963,,,,,
CC1(C)[C@H](C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F,,,0.2517523656082116,0.0990713226263833,,0.2837396474505388,0.0664344154607337,0.1443877104222714,
CC1(N=C(O)c2ccccc2)CCC2CC1C(c1ccccc1)=[NH+]C2(C)C.[O-][Cl+3]([O-])([O-])[O-],-1.4288752192198075,-1.2344236362745162,-1.5924288736075385,,-1.9589306539038216,-1.148412365520228,-1.9957624102042943,-1.7614706339999875,-2.677117228508074
CC12CC3CC(C)(C1)CC(NS(=O)(=O)c1ccc(Br)cc1)(C3)C2,,,,,,,,,
CC12CC3CC(C)(C1)CC(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)(C3)C2,,,,,,,,,
CC12CC3CC(C)(C1)CC(NS(=O)(=O)c1ccccc1)(C3)C2,,,,,,,,,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,-3.576301465708131,,-4.112814679332479,-3.557549629510989,,-4.190896001324442,,,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,-3.720210430052072,,,,,,,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,,,-2.397625120047961,,,-1.7598700590378722,-2.393652074042907,-2.4961805683727816,-1.1914502869286472
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O,,,,,,-1.8251287800412856,,,-1.3981671798936643
CC1=C(O)C(=O)C(C)O1,,,0.5988571067075743,,,0.8167927346131801,0.3054455199837825,0.4491135442897429,0.1543013009166396
CC1=CC(=O)C(C(C)C)=CC1=O,,,-0.5077794014389162,-0.4856131579723357,-0.2118790838119704,-0.6057982536749627,-0.1633435008326376,,-2.3398361044164853
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],,,-2.464517281632426,,,-2.294490901924116,,,-1.859837238963416
CC1=CC(=O)c2ccccc2C1=O,-0.1147121078039949,-0.1922179227323262,,,-1.1119387497635471,-0.9202246735014624,-1.0880280110434823,-1.0351753126269103,
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,,,-3.3457318317142777,,-4.8103021021482215,-2.9160811482735265,,,
CC1=NN(c2ccc(C)cc2)C(=O)C1,,-0.7472954267750924,-0.3957230707121613,-0.5447909586796171,-0.6105293462925743,-0.2160304190908905,-0.4796321970939045,-0.4200617448495373,
CC1=NN(c2ccccc2)C(=O)C1,-0.4503021500242807,-0.6142293580660397,-0.3749896994699928,-0.7809808988328825,-0.6057495739771238,-0.1520365098736194,-0.5146781127902051,-0.4641679331971099,-2.0441539499995405
CC1=NNC(=O)N(/N=C/c2cccnc2)C1,,,,,-2.363026793510477,,-2.519223167653621,,
CC1CCC(=O)C1=O,0.3857539955558932,0.2327319757030146,0.1441408720777993,0.0254689659975531,0.0364111054797621,0.4215593980173175,-0.089742875494823,0.0230334576168207,
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,-0.9651067003295872,-0.912024365366544,-1.632859561938026,,-1.2455841539196124,-1.7510407365487417,,-1.210230499947177,-4.010652229413528
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,,,,,,,,-2.1004071367791166
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,-0.3939502995954171,-0.9882239415765292,-0.8014790477524131,-1.772329567981815,-1.295387393611202,-0.542964078130384,,-1.035239155199136,
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,-0.5477292456740491,-0.5666196006776367,,,-0.6037977439632072,-0.5425479873902898,
CCC(C)C,,,,,,,,,-3.163007452722545
CCC(C)C(N)C(=O)O,,,,,,,,,-0.7927530685309221
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-2.0648293125201542,-2.822637566758228,-3.610686899516832,,-3.770039526145104,-3.134768294117928,-3.7015871039771975,-3.667018168953042,-6.245264984942401
CCC(CO)(CO)C(=O)O,,,,-0.9440788277191422,,,,,
CCC(N)=O,,,,,,,,,1.2224947733441476
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,,,,,,,,,
CCCC(N)=O,,,,,,,,,0.2780340833696614
CCCCC,,,,,,,,,-3.243792596278894
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,-0.3388707577555711,-1.4722087864806803,0.1796068886739378,-1.5575091568541737,-0.1636896464378353,0.4746188997723216,-0.2764817387354944,-0.0865450128564112,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-2.1419033625300963,,-1.857526267060233,,,,,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.1629515189146139,0.1088829594399161,-0.9816757208699736,0.0029176246562238,-1.2765472837731542,-0.7890941922938693,-1.1116471987919156,,
CCCCCC,,,,,,,,,-3.825503115997469
CCCCCCC1(CCCCCC)c2cc(Br)ccc2-c2ccc(Br)cc21,,-2.0449005171797023,-1.505884389276908,-0.1758235068949077,-1.8164490854976767,-2.3309937485847825,-1.1910672567085614,,
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0.4178711760911445,-0.642937287530234,,-0.1666389218640236,,0.8399812074975892,,,-3.042644118718597
CCCCCCCCCCCC(=O)O,0.2165988502537865,,0.4843139086290433,,0.5664447563360019,0.540818856455695,0.4043359280442596,0.4338811676827516,
CCCCCCCCCCCCCCCC(=O)O,-0.7851893011189993,,-0.6527572949949564,,-0.4397284395825165,,,,
CCCCCCCCCCCCCCCCCC,,,-1.0908664541524131,,,,,,
CCCCCCCCCCCCCCCCCC(=O)O,-1.2402899498937268,,-1.3176533859269055,-0.6697812692003335,-0.8833123674936414,,,,
CCCCCCCCCCCCCCCCCC(=O)OCCO,,,,-0.9160472593743896,,,,,
CCCCCCCCCCCCCCCCCCC,,,-1.2865602357716108,,,,,,
CCCCCCCCCCCCCCCCCCCC,,,,,,,,,
CCCCCCCCCCCCCCCCCCCC(=O)OCCO,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCC,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCC,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,,,-2.767539969453911,,,,-2.360527012359539,-2.574135177646316,
CCCCCCCCCCCCCCCCCCCCCCC,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCC,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,,,,,,,,,
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,0.3206168069543824,0.353542737422278,,,0.2343514054737517,,,,-0.2774140407016588
CCCCCCCCCCCCCCCc1cccc(O)c1,0.7074677358484855,,0.5081092498262788,0.500679186229533,,,0.5351941195234334,,
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],,-0.8457394587406719,0.4083565518361218,,-0.0069725197838374,,0.228444228738832,0.3051248838807053,
CCCCCCCCCc1ccc(O)cc1,,,,,,,,,-5.655298642658885
CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,,,,,,,,,
CCCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.8395125866193904
CCCCCCCCc1ccc(O)cc1,,,,,,,,,-4.794960527514253
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.1919779486185966
CCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.6332361940220173
CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,,,,,,,,,
CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O,,,-1.7006240623563809,,,-0.3438777404036007,,,
CCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.547211527748654
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,,,,,,,,,-1.643794240161986
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,,,-0.3623348117240536,-1.1560885577893072,-1.3138475498752828,,-1.1136621539818434,-0.92529971585768,-1.214550379697172
CCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.6530026410134835
CCCCCc1ccc2c(c1)C(=O)c1ccccc1C2=O,-0.3777894108478465,-1.0384583262348377,-1.1710373005306942,-0.1988538168146549,,-1.3078194586767784,-0.9126843270844832,-0.9996233681180952,
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,,,-2.6611454545769546,-1.3764946966064793,,-3.1266555765357715,-2.382175302955181,-2.550920422761552,
CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,-0.5661703119191678,-1.6644780620924615,-1.2409601927479257,-1.2056345957345296,-1.4023338219814998,-1.229742958606268,,-0.4503613821582701,
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,,-2.388649224064149,,-1.504904228279756,,,,,
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,,,-0.8227150009970952,,-1.5817548643634836,-0.5380123896759237,-0.9235267483960816,-1.164060291950005,-1.0252244999088869
CCCCOC(=O)c1ccc(O)cc1,1.4353772701001568,1.1919749649944835,0.983893300389564,1.012206617165322,0.8234560599325789,1.811018725146712,,0.8589887211770428,
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,-0.5177051492746357,,0.2196478443343841,-0.9053743753709838,,0.5113567757604472,,,0.4170998681780085
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,,,-2.4322867469372054,,-2.7689867856849686,-1.8909742886074767,,,-4.067202189171966
CCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,,,,,,,,,-2.113328477412999
CCCCc1nc(Cl)c(C(=O)OCOC(=O)OC(C)C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-0.6680916062652538,-1.3261961401958025,,,,-1.2864827307500246,,,
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],,,-0.1685897400414603,-1.5899390145053771,-1.450471708626282,-0.1526969354478483,,-0.4472651829666063,
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,,,-1.145305862506176,,-2.0527115296215546,0.1598040422421124,-1.7149709501226775,-1.4354502875821094,-2.823936268214422
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,,,-1.567661888166181,,,,,,-3.479185915771755
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,,,,,,,,,-1.155764078205304
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,-0.6138744002449795,,-0.8609308758524821,-1.2496825185088511,-0.930628033423972,-0.8206263045579426,-0.9210943356669894,-0.9452830355505288,
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,,,-0.802055371774469,-0.3309552777790604,-0.9531122286611142,-0.8801308729260411,-0.7426123981596662,-0.7276179530603969,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,-0.7808226758637781,,,,,,,,
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,,,-2.4917896431352973,-1.154672832432722,-2.826699955010424,-2.241948889272558,,,
CCCOC(=O)c1cc(O)c(O)c(O)c1,0.7479541586159362,,0.5801210760435734,0.4655966738185336,0.6470643062170433,0.85832623303141,0.5448439979044678,0.6808750753499948,
CCCOC(=O)c1ccc(O)cc1,0.6890518611935939,0.0911023076111466,0.6228207589804468,0.4120090790163815,0.5550083322851527,0.617293181939643,0.3900134833216496,0.5035408606550943,-2.8816537112627643
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,-1.4598923682087743,,,,-2.5991399751601127,-2.4055254335855283,,,-4.655112866565902
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,,-1.3829652773835563,-0.8891594051459055,-1.0546817208825556,-1.2750833241210322,-0.5448833582482391,-1.141637717662038,-1.1430043461284731,
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,,,0.8597719768599992,0.1146241337263608,0.5641387622227244,1.098578730293765,,0.6373680955530068,
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@H]3OC(C)(C)O[C@H]32)[C@H](C)Cl)N(C)C1,-0.4755831218507032,-0.8244717478146005,-0.287776063648868,-0.7398252002865024,-0.5315704927054888,0.0212133508262873,-0.352167832181389,-0.297886271130113,
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,,,-2.72458868725848,,,-2.0512617646649343,,,1.1403595495864138
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.NC(N)=NCCC[C@H](N)C(=O)O,,,-0.8733485525102799,-1.91813591253668,,-0.0771800863138368,,,0.5186895652039485
CCCc1cc(=O)[nH]c(=S)[nH]1,,,-1.140640570990786,,-1.4506327856689345,-0.8855915264846478,,-1.3025105514418471,-2.262404519745044
CCCc1nc(C(C)(C)O)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-1.6792857410360886,-2.07671848622361,-2.598352585292389,-1.5006402822354898,-2.873734254429771,-2.6985886881276406,-2.4873206930745337,-2.47027735855049,
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,-2.9771153236360126,,-2.9671663796647034,-3.3704827780833715,-3.4435331580694184,-2.490394935134536,,,
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],-2.310610359630591,-3.494650549870467,-2.5634715983189387,-3.18364482123797,-3.300438910974275,-1.748626579851448,-3.273225380103204,-2.987326870047217,
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,-2.7015581871645,,-3.315460650436717,,,-3.0418678343589045,-2.080278115055477
CCN(CC)C(=S)SSC(=S)N(CC)CC,,-0.088560268021374,-1.3399907483073614,-0.5390876060928153,-1.6275993791668912,-1.2354479867908958,-1.3860034628702216,-1.3939753438654463,
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.0430735508677624,,-1.1302221695023382,-1.2091583452625991,-1.102407234834178,,-1.1522785644452471,-1.064334320460939,
